1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
-23,-42,-43,-52,-55,-49,-73,-46,-59,-49,-50,-56,-50,-51,-51,-53,-63,-54,-62,-54,-57
-23,-41,-40,-53,-55,-54,-52,-68,-60,-47,-64,-74,-50,-51,-54,-55,-63,-55,-63,-56,-65
-23,-41,-40,-53,-55,-48,-52,-47,-58,-47,-50,-60,-50,-52,-66,-55,-62,-55,-66,-55,-67
-23,-40,-40,-52,-55,-51,-52,-46,-59,-47,-51,-58,-51,-51,-54,-55,-62,-55,-64,-56,-64
-27,-41,-40,-58,-55,-50,-50,-47,-59,-47,-51,-59,-49,-53,-54,-53,-62,-55,-63,-55,-64
-22,-36,-40,-51,-55,-49,-50,-47,-56,-47,-51,-58,-50,-52,-54,-55,-54,-55,-61,-56,-64
-23,-36,-45,-52,-60,-52,-50,-46,-56,-47,-51,-59,-49,-52,-54,-54,-54,-78,-62,-56,-64
-23,-36,-44,-53,-55,-53,-51,-46,-56,-49,-51,-58,-50,-52,-52,-55,-54,-55,-62,-55,-67
-23,-36,-44,-52,-56,-51,-52,-46,-56,-47,-51,-58,-53,-52,-53,-53,-54,-55,-62,-55,-64
-23,-36,-40,-53,-56,-49,-52,-46,-56,-47,-51,-61,-50,-52,-54,-55,-61,-59,-62,-57,-64
-26,-40,-40,-54,-54,-46,-52,-46,-59,-47,-52,-59,-50,-53,-53,-54,-75,-55,-61,-56,-64
-27,-41,-40,-52,-50,-46,-52,-46,-60,-47,-51,-77,-50,-52,-53,-55,-62,-55,-61,-55,-65
-27,-41,-40,-52,-50,-49,-51,-47,-60,-47,-51,-77,-49,-52,-53,-53,-63,-55,-62,-56,-65
-27,-42,-40,-52,-50,-48,-51,-44,-61,-49,-50,-57,-50,-53,-52,-53,-62,-55,-62,-55,-64
-27,-39,-44,-53,-50,-47,-52,-46,-59,-47,-51,-58,-50,-52,-57,-54,-62,-55,-56,-55,-56
-26,-40,-44,-53,-50,-47,-52,-46,-59,-47,-50,-58,-49,-52,-79,-54,-62,-55,-55,-56,-65
-27,-40,-45,-52,-50,-48,-52,-44,-59,-47,-50,-58,-50,-53,-79,-54,-61,-55,-55,-56,-64
-26,-41,-44,-53,-50,-50,-51,-68,-59,-47,-50,-56,-49,-51,-51,-54,-63,-55,-55,-54,-64
-25,-41,-44,-52,-50,-50,-51,-46,-80,-47,-50,-59,-51,-52,-54,-55,-64,-55,-55,-55,-63
-26,-40,-44,-52,-50,-49,-50,-44,-55,-49,-50,-58,-50,-52,-54,-55,-63,-55,-55,-53,-64
-27,-41,-44,-52,-50,-79,-52,-69,-55,-49,-50,-60,-50,-52,-53,-54,-61,-55,-56,-53,-65
-27,-41,-44,-54,-57,-48,-52,-46,-56,-71,-50,-71,-51,-52,-52,-53,-58,-55,-55,-54,-65
-26,-40,-44,-54,-52,-49,-52,-67,-56,-49,-50,-60,-50,-52,-54,-53,-58,-54,-55,-53,-56
-26,-40,-44,-53,-50,-47,-51,-46,-56,-46,-50,-58,-50,-50,-52,-53,-62,-54,-55,-55,-56
-27,-42,-44,-53,-51,-47,-51,-46,-60,-47,-50,-60,-50,-52,-54,-55,-63,-56,-61,-54,-56
-26,-40,-45,-53,-51,-49,-52,-46,-56,-47,-50,-59,-51,-52,-54,-54,-63,-55,-55,-54,-56
-26,-39,-45,-53,-50,-47,-52,-46,-56,-47,-51,-59,-49,-51,-53,-53,-63,-55,-55,-54,-56
-26,-35,-44,-54,-51,-48,-51,-44,-56,-47,-52,-61,-50,-51,-51,-54,-63,-55,-55,-55,-56
-26,-35,-44,-58,-50,-48,-50,-44,-56,-50,-51,-59,-50,-52,-51,-53,-64,-55,-55,-53,-65
-26,-36,-44,-55,-50,-50,-49,-44,-56,-71,-51,-58,-50,-53,-54,-54,-59,-54,-55,-50,-56
-26,-35,-44,-49,-50,-50,-50,-47,-58,-49,-51,-60,-51,-51,-53,-53,-58,-55,-62,-51,-56
-26,-35,-44,-49,-50,-52,-51,-47,-74,-49,-51,-79,-50,-51,-55,-54,-59,-55,-61,-51,-56
-25,-40,-45,-49,-50,-53,-51,-46,-55,-50,-52,-79,-50,-51,-55,-54,-63,-56,-61,-51,-56
-27,-40,-45,-49,-55,-51,-51,-46,-55,-68,-50,-59,-49,-52,-55,-54,-62,-55,-62,-51,-65
-27,-40,-44,-49,-56,-51,-51,-46,-56,-48,-50,-59,-51,-52,-55,-53,-63,-55,-62,-54,-56
-26,-35,-44,-52,-57,-51,-51,-46,-56,-68,-51,-78,-50,-51,-53,-54,-63,-55,-62,-54,-56
-27,-35,-45,-52,-56,-51,-51,-44,-55,-49,-50,-60,-50,-52,-52,-54,-64,-56,-63,-54,-56
-27,-35,-44,-56,-55,-51,-52,-46,-74,-50,-50,-60,-50,-52,-53,-53,-77,-56,-62,-54,-56
-26,-35,-44,-53,-54,-51,-50,-44,-74,-50,-49,-59,-51,-52,-54,-55,-63,-55,-64,-55,-55
-26,-36,-44,-54,-54,-50,-50,-44,-73,-65,-61,-61,-51,-52,-55,-55,-63,-55,-55,-54,-56
-25,-35,-44,-52,-54,-51,-52,-45,-55,-67,-50,-60,-50,-51,-55,-55,-63,-55,-55,-53,-56
-25,-36,-44,-53,-55,-51,-52,-45,-54,-50,-51,-60,-50,-51,-55,-55,-64,-56,-64,-54,-56
-25,-36,-44,-53,-55,-48,-50,-44,-73,-50,-51,-61,-50,-52,-55,-53,-63,-55,-64,-55,-56
-26,-35,-44,-53,-55,-45,-51,-44,-73,-50,-51,-60,-50,-52,-55,-54,-62,-56,-64,-55,-65
-26,-37,-44,-53,-56,-45,-53,-47,-73,-49,-51,-60,-50,-52,-54,-55,-63,-54,-63,-55,-56
-27,-73,-44,-53,-57,-45,-51,-65,-73,-71,-51,-60,-50,-52,-54,-55,-64,-56,-65,-55,-56
-27,-76,-44,-53,-56,-45,-52,-46,-54,-49,-51,-68,-51,-52,-54,-54,-64,-56,-63,-55,-55
-23,-32,-44,-52,-56,-46,-51,-44,-55,-51,-51,-60,-50,-51,-53,-55,-57,-80,-64,-55,-55
-23,-41,-44,-54,-50,-45,-52,-46,-55,-50,-51,-79,-49,-52,-54,-55,-58,-56,-62,-55,-56
-23,-33,-45,-53,-50,-45,-50,-44,-73,-49,-51,-59,-49,-51,-80,-55,-58,-55,-63,-55,-64
-23,-31,-45,-53,-50,-46,-74,-44,-72,-49,-51,-60,-50,-52,-78,-54,-63,-78,-62,-56,-56
-23,-31,-44,-53,-50,-47,-74,-44,-73,-48,-51,-60,-49,-52,-55,-54,-63,-59,-78,-54,-56
-23,-41,-44,-54,-50,-48,-48,-46,-60,-50,-51,-60,-50,-51,-55,-54,-64,-55,-61,-54,-56
-23,-32,-44,-53,-50,-50,-49,-44,-60,-65,-51,-59,-50,-52,-55,-54,-65,-55,-62,-55,-55
-23,-41,-44,-53,-50,-52,-49,-47,-60,-66,-51,-55,-50,-52,-53,-54,-63,-55,-61,-55,-55
-23,-41,-44,-53,-50,-51,-49,-45,-59,-56,-51,-55,-49,-52,-54,-54,-63,-56,-62,-55,-56
-23,-40,-40,-53,-50,-50,-49,-45,-59,-56,-52,-56,-49,-52,-54,-54,-63,-55,-62,-55,-63
-28,-40,-40,-57,-50,-50,-50,-44,-60,-56,-50,-55,-50,-47,-54,-53,-63,-56,-61,-56,-56
-27,-41,-40,-54,-56,-50,-51,-47,-59,-56,-50,-56,-50,-47,-54,-54,-63,-55,-62,-55,-55
-28,-40,-40,-52,-56,-51,-50,-45,-60,-56,-51,-55,-50,-47,-54,-55,-63,-56,-61,-55,-56
-27,-40,-40,-49,-56,-49,-50,-47,-60,-69,-51,-59,-50,-48,-54,-54,-63,-54,-60,-55,-55
-27,-40,-44,-49,-55,-51,-52,-44,-60,-48,-51,-59,-50,-52,-55,-55,-63,-55,-61,-54,-63
-26,-40,-44,-49,-55,-51,-48,-44,-61,-48,-51,-59,-50,-53,-53,-54,-63,-56,-63,-55,-63
-26,-39,-44,-50,-56,-51,-48,-44,-59,-71,-51,-59,-49,-54,-52,-55,-63,-56,-61,-55,-64
-26,-40,-44,-49,-50,-52,-48,-46,-60,-46,-51,-61,-53,-53,-54,-54,-73,-56,-61,-62,-62
-27,-39,-44,-54,-50,-51,-48,-67,-59,-46,-51,-59,-50,-52,-53,-55,-63,-59,-62,-55,-62
-26,-39,-44,-49,-50,-50,-48,-47,-59,-47,-51,-59,-49,-52,-71,-54,-63,-55,-60,-54,-63
-27,-39,-43,-49,-50,-49,-48,-67,-59,-47,-51,-60,-49,-53,-54,-54,-63,-54,-61,-55,-55
-25,-40,-44,-49,-50,-49,-48,-47,-60,-49,-51,-58,-49,-53,-54,-53,-64,-54,-61,-55,-56
-26,-40,-44,-49,-50,-49,-47,-46,-60,-49,-51,-58,-50,-54,-53,-54,-63,-54,-61,-54,-62
-26,-39,-44,-49,-50,-46,-47,-46,-60,-53,-51,-57,-50,-51,-53,-54,-63,-55,-62,-54,-56
-26,-39,-45,-48,-50,-49,-47,-66,-60,-67,-51,-60,-50,-53,-54,-54,-64,-56,-62,-54,-64
-32,-40,-45,-49,-50,-49,-54,-45,-60,-57,-50,-60,-50,-53,-55,-54,-63,-54,-61,-54,-63
-25,-40,-45,-48,-50,-56,-48,-44,-58,-59,-51,-60,-50,-53,-79,-56,-63,-79,-61,-55,-63
-25,-39,-40,-48,-56,-51,-48,-45,-59,-53,-51,-60,-49,-52,-80,-54,-63,-55,-62,-54,-64
-27,-41,-40,-49,-54,-51,-51,-45,-60,-53,-50,-61,-50,-52,-55,-54,-64,-55,-61,-55,-69
-26,-40,-40,-54,-63,-47,-49,-45,-59,-53,-51,-60,-50,-52,-54,-54,-63,-55,-62,-55,-56
-27,-41,-40,-49,-54,-48,-54,-45,-59,-54,-61,-60,-51,-52,-54,-54,-64,-77,-62,-55,-56
-26,-40,-40,-49,-55,-48,-54,-44,-59,-66,-74,-61,-51,-52,-55,-53,-76,-54,-62,-54,-56
-26,-41,-40,-49,-75,-48,-55,-44,-60,-57,-50,-60,-50,-53,-54,-54,-63,-56,-62,-55,-56
-26,-41,-40,-49,-55,-48,-49,-47,-59,-57,-51,-60,-50,-53,-55,-54,-63,-55,-63,-53,-55
-23,-35,-40,-49,-55,-59,-50,-63,-57,-64,-51,-60,-50,-53,-54,-53,-64,-55,-62,-53,-57
-23,-35,-40,-53,-50,-56,-51,-46,-61,-56,-51,-61,-49,-76,-53,-55,-64,-55,-61,-53,-57
-23,-35,-40,-54,-50,-48,-50,-64,-56,-55,-51,-60,-50,-75,-54,-54,-63,-57,-62,-55,-56
-23,-35,-45,-53,-50,-48,-50,-47,-56,-55,-50,-60,-51,-53,-52,-53,-63,-55,-63,-56,-57
-23,-35,-44,-52,-49,-48,-49,-64,-56,-54,-51,-61,-51,-53,-55,-53,-63,-55,-63,-55,-57
-26,-35,-45,-53,-49,-48,-49,-47,-56,-55,-51,-60,-50,-54,-55,-53,-63,-54,-62,-57,-56
-23,-35,-44,-53,-49,-48,-50,-47,-56,-57,-52,-61,-50,-53,-55,-54,-63,-56,-61,-54,-57
-23,-36,-39,-52,-49,-51,-51,-65,-59,-59,-51,-60,-53,-54,-55,-55,-71,-56,-60,-54,-57
-23,-35,-40,-53,-50,-51,-51,-66,-61,-70,-51,-58,-52,-52,-55,-54,-63,-55,-60,-55,-57
-23,-35,-40,-53,-50,-66,-50,-67,-61,-55,-51,-58,-52,-53,-53,-53,-64,-55,-61,-54,-56
-23,-40,-40,-53,-49,-71,-48,-47,-57,-56,-51,-57,-52,-54,-55,-53,-64,-54,-61,-55,-64
-26,-35,-40,-53,-56,-53,-48,-48,-55,-53,-51,-60,-52,-52,-55,-53,-64,-79,-60,-65,-56
-26,-35,-44,-53,-54,-66,-48,-47,-55,-53,-52,-60,-51,-53,-55,-54,-63,-55,-60,-55,-57
-22,-40,-40,-49,-54,-52,-48,-48,-55,-57,-51,-60,-51,-52,-55,-54,-63,-55,-61,-54,-56
-23,-40,-40,-49,-54,-51,-50,-68,-56,-54,-52,-60,-51,-53,-55,-55,-63,-55,-60,-55,-64
-27,-40,-40,-49,-54,-62,-49,-46,-56,-54,-52,-60,-51,-54,-55,-54,-63,-55,-61,-55,-57
-23,-39,-40,-49,-56,-50,-50,-46,-59,-55,-52,-67,-52,-53,-55,-54,-63,-56,-62,-56,-56
-23,-40,-40,-49,-56,-49,-50,-47,-55,-55,-52,-60,-51,-53,-54,-54,-63,-55,-61,-56,-57
-23,-40,-44,-49,-55,-50,-50,-44,-55,-59,-52,-60,-51,-54,-55,-55,-63,-55,-61,-55,-57
-26,-42,-44,-49,-56,-50,-53,-47,-56,-55,-51,-60,-51,-53,-55,-54,-63,-54,-61,-56,-57
-26,-40,-43,-49,-56,-50,-51,-48,-56,-55,-50,-61,-51,-51,-55,-53,-63,-56,-56,-54,-57
-26,-41,-44,-49,-56,-49,-54,-47,-56,-56,-50,-60,-51,-51,-55,-55,-63,-54,-56,-55,-57
-27,-39,-44,-49,-54,-49,-57,-47,-56,-55,-49,-60,-52,-54,-54,-54,-75,-56,-56,-55,-65
-25,-40,-44,-49,-56,-50,-50,-47,-56,-55,-62,-55,-53,-53,-53,-54,-63,-56,-56,-56,-78
-27,-41,-45,-49,-54,-50,-54,-47,-56,-59,-52,-60,-53,-52,-52,-54,-63,-56,-56,-54,-69
-26,-40,-44,-49,-54,-50,-53,-47,-56,-55,-51,-62,-52,-53,-52,-54,-63,-56,-56,-56,-65
-26,-40,-44,-49,-56,-50,-52,-46,-56,-55,-51,-61,-52,-53,-52,-53,-63,-56,-56,-54,-56
-27,-39,-44,-49,-53,-50,-47,-46,-56,-55,-50,-55,-53,-54,-52,-54,-58,-59,-56,-53,-56
-27,-40,-44,-54,-53,-64,-47,-46,-56,-59,-51,-55,-53,-53,-52,-54,-58,-55,-56,-53,-56
-26,-41,-44,-49,-58,-50,-51,-46,-60,-55,-51,-55,-53,-76,-52,-54,-59,-55,-56,-56,-57
-26,-39,-44,-49,-54,-50,-52,-46,-59,-55,-51,-55,-52,-75,-53,-54,-59,-54,-56,-55,-57
-24,-40,-44,-49,-54,-50,-51,-46,-58,-55,-51,-55,-53,-53,-53,-54,-58,-55,-56,-55,-56
-26,-41,-44,-49,-72,-50,-49,-46,-58,-54,-51,-62,-53,-52,-52,-54,-59,-56,-56,-53,-57
-27,-41,-44,-49,-55,-51,-49,-76,-59,-54,-51,-60,-53,-51,-54,-54,-58,-55,-56,-53,-57
-27,-40,-44,-48,-54,-50,-48,-46,-61,-55,-51,-60,-52,-53,-55,-53,-58,-53,-56,-55,-57
-27,-40,-44,-48,-77,-50,-48,-46,-59,-73,-51,-61,-52,-54,-54,-53,-59,-53,-62,-55,-56
-27,-43,-45,-48,-53,-50,-47,-75,-56,-54,-51,-55,-52,-52,-53,-53,-63,-53,-61,-56,-57
-27,-41,-45,-48,-53,-50,-47,-46,-56,-54,-51,-55,-53,-53,-80,-53,-59,-53,-61,-55,-57
-27,-40,-44,-48,-54,-50,-46,-48,-56,-54,-51,-55,-53,-52,-54,-53,-59,-54,-62,-55,-57
-27,-42,-44,-48,-54,-47,-46,-46,-56,-55,-51,-55,-52,-53,-73,-53,-58,-59,-61,-54,-56
-26,-40,-44,-48,-55,-47,-49,-47,-56,-76,-51,-55,-52,-52,-54,-54,-59,-59,-60,-54,-57
-26,-40,-44,-53,-54,-47,-52,-61,-56,-57,-51,-55,-54,-53,-55,-53,-59,-59,-61,-54,-57
-26,-41,-44,-54,-53,-47,-49,-50,-56,-57,-79,-55,-52,-52,-55,-53,-59,-59,-62,-55,-56
-26,-40,-44,-52,-53,-47,-48,-48,-56,-56,-51,-55,-52,-53,-54,-53,-59,-54,-78,-53,-57
-27,-40,-43,-53,-54,-47,-48,-48,-56,-56,-50,-55,-53,-52,-55,-53,-63,-54,-61,-55,-56
-26,-40,-45,-53,-54,-47,-49,-48,-59,-57,-50,-55,-53,-53,-54,-53,-63,-54,-61,-55,-57
-27,-43,-43,-53,-54,-47,-52,-48,-61,-57,-49,-61,-53,-53,-53,-53,-63,-54,-61,-56,-56
-25,-41,-44,-54,-55,-47,-52,-48,-60,-56,-62,-55,-52,-53,-54,-54,-74,-55,-60,-55,-57
-26,-41,-44,-57,-55,-47,-52,-50,-55,-56,-51,-55,-53,-75,-80,-54,-62,-54,-61,-54,-57
-27,-41,-44,-53,-56,-47,-51,-48,-55,-57,-51,-55,-53,-75,-80,-54,-62,-54,-61,-54,-57
-22,-40,-44,-53,-55,-47,-52,-48,-55,-57,-51,-55,-53,-52,-80,-54,-63,-55,-63,-54,-56
-26,-41,-44,-53,-56,-47,-52,-49,-55,-57,-51,-56,-52,-53,-79,-53,-62,-54,-62,-54,-57
-26,-41,-45,-53,-56,-47,-51,-59,-56,-58,-51,-55,-52,-54,-79,-53,-63,-54,-61,-55,-57
-26,-41,-44,-53,-55,-47,-51,-50,-58,-58,-51,-55,-53,-53,-80,-54,-72,-56,-57,-54,-57
-32,-40,-43,-53,-55,-47,-74,-49,-60,-59,-51,-55,-53,-52,-79,-53,-63,-55,-57,-55,-57
-25,-40,-44,-52,-60,-47,-50,-51,-60,-58,-51,-55,-53,-53,-80,-54,-63,-54,-57,-54,-56
-26,-40,-43,-51,-55,-47,-49,-50,-58,-59,-51,-55,-53,-53,-79,-54,-74,-54,-57,-55,-57
-26,-41,-44,-53,-54,-48,-49,-50,-60,-55,-51,-56,-55,-53,-78,-52,-63,-54,-62,-54,-57
-27,-41,-43,-53,-54,-47,-50,-50,-60,-60,-51,-55,-53,-53,-79,-53,-63,-54,-62,-55,-57
-27,-41,-44,-53,-55,-50,-51,-50,-59,-61,-49,-55,-52,-53,-80,-54,-76,-54,-57,-55,-56
-27,-40,-44,-53,-55,-47,-48,-50,-60,-56,-51,-55,-54,-52,-81,-53,-63,-54,-57,-55,-56
-26,-40,-43,-53,-54,-47,-48,-50,-59,-56,-51,-55,-52,-52,-80,-53,-62,-54,-57,-55,-57
-27,-40,-44,-53,-55,-48,-48,-50,-59,-57,-51,-55,-53,-52,-79,-54,-63,-54,-57,-55,-56
-26,-40,-44,-54,-55,-47,-48,-50,-60,-56,-51,-56,-52,-51,-79,-54,-59,-55,-62,-54,-57
-26,-41,-44,-53,-55,-47,-49,-50,-58,-56,-51,-61,-54,-52,-79,-54,-59,-56,-57,-54,-56
-27,-39,-44,-52,-55,-50,-51,-50,-59,-56,-51,-61,-52,-52,-80,-54,-59,-55,-57,-53,-56
-26,-39,-43,-53,-56,-50,-49,-50,-55,-56,-51,-61,-53,-52,-54,-55,-59,-55,-57,-53,-56
-23,-41,-40,-54,-55,-49,-49,-50,-55,-56,-50,-61,-52,-52,-54,-54,-59,-55,-57,-63,-56
-23,-41,-40,-53,-55,-49,-49,-50,-56,-56,-50,-60,-53,-52,-54,-53,-64,-56,-57,-55,-56
-23,-41,-40,-54,-55,-50,-49,-50,-55,-56,-49,-55,-52,-52,-54,-54,-59,-55,-57,-54,-56
-23,-41,-40,-53,-56,-51,-49,-50,-56,-56,-50,-55,-52,-52,-54,-55,-77,-56,-63,-54,-56
-23,-39,-40,-53,-56,-52,-51,-50,-56,-60,-60,-56,-52,-51,-53,-54,-63,-55,-62,-55,-57
-23,-40,-44,-57,-54,-52,-51,-50,-56,-59,-47,-56,-53,-52,-53,-54,-59,-55,-62,-55,-56
-23,-35,-43,-52,-55,-51,-51,-50,-56,-72,-48,-56,-52,-51,-54,-54,-59,-55,-63,-55,-56
-26,-36,-44,-52,-54,-59,-51,-50,-56,-56,-48,-56,-53,-52,-54,-54,-58,-56,-62,-55,-56
-23,-35,-44,-52,-55,-59,-50,-50,-56,-56,-47,-56,-53,-51,-54,-54,-59,-54,-62,-54,-57
-23,-35,-40,-52,-54,-50,-50,-51,-60,-61,-48,-55,-52,-51,-55,-54,-59,-54,-63,-55,-64
-23,-35,-40,-53,-54,-51,-51,-50,-55,-56,-50,-55,-53,-53,-55,-55,-59,-56,-62,-55,-56
-23,-36,-40,-52,-53,-51,-50,-58,-55,-56,-47,-55,-53,-51,-54,-54,-59,-56,-58,-55,-57
-23,-35,-40,-54,-56,-51,-50,-51,-56,-56,-48,-61,-52,-51,-55,-55,-59,-55,-58,-54,-56
-23,-40,-40,-53,-54,-51,-51,-52,-56,-56,-47,-55,-52,-51,-53,-55,-63,-60,-58,-55,-56
-23,-40,-45,-49,-51,-51,-50,-50,-56,-56,-48,-55,-53,-54,-53,-54,-63,-55,-57,-54,-56
-23,-39,-40,-49,-55,-56,-50,-50,-59,-56,-47,-55,-51,-53,-53,-53,-63,-55,-61,-54,-56
-23,-40,-40,-49,-55,-52,-51,-51,-60,-57,-50,-55,-52,-52,-54,-53,-63,-56,-63,-54,-56
-23,-35,-40,-49,-54,-52,-50,-51,-60,-57,-47,-56,-52,-53,-53,-55,-63,-55,-56,-54,-57
-23,-36,-40,-49,-54,-52,-50,-51,-54,-60,-50,-55,-53,-53,-54,-54,-63,-55,-56,-55,-56
-26,-35,-40,-48,-52,-52,-50,-51,-54,-60,-49,-55,-52,-52,-54,-54,-63,-55,-56,-55,-56
-27,-35,-44,-54,-52,-51,-51,-50,-54,-71,-50,-55,-52,-53,-54,-54,-74,-56,-57,-55,-56
-27,-35,-44,-48,-54,-51,-50,-49,-55,-61,-50,-55,-51,-52,-53,-53,-74,-55,-57,-54,-57
-23,-35,-44,-48,-55,-52,-50,-49,-55,-60,-50,-55,-52,-52,-53,-52,-63,-56,-63,-54,-57
-23,-35,-44,-49,-52,-49,-51,-49,-56,-61,-50,-61,-51,-53,-54,-54,-63,-55,-62,-55,-57
-23,-35,-45,-49,-53,-51,-49,-47,-56,-62,-50,-66,-53,-52,-54,-54,-64,-56,-61,-55,-56
-23,-36,-44,-54,-53,-49,-49,-48,-57,-63,-50,-60,-51,-53,-54,-54,-63,-55,-61,-54,-56
-23,-36,-45,-53,-52,-49,-50,-46,-60,-62,-50,-60,-53,-54,-54,-54,-63,-57,-62,-54,-56
-26,-41,-44,-48,-54,-49,-48,-45,-60,-61,-49,-61,-51,-54,-54,-55,-63,-56,-61,-54,-56
-26,-40,-44,-48,-45,-51,-47,-49,-59,-60,-50,-60,-52,-51,-53,-53,-63,-56,-60,-64,-57
-26,-41,-44,-49,-44,-51,-47,-75,-59,-60,-50,-61,-52,-51,-54,-54,-63,-56,-61,-54,-57
-27,-41,-44,-49,-45,-54,-50,-47,-59,-60,-50,-61,-52,-52,-54,-54,-63,-55,-61,-55,-56
-27,-41,-40,-53,-44,-52,-50,-44,-59,-61,-50,-61,-52,-52,-54,-54,-62,-55,-61,-55,-56
-26,-41,-40,-49,-45,-51,-50,-46,-58,-62,-50,-60,-51,-52,-54,-54,-61,-55,-60,-55,-56
-30,-39,-40,-48,-45,-51,-52,-49,-58,-60,-49,-60,-51,-52,-54,-53,-61,-55,-60,-55,-56
-27,-40,-40,-47,-52,-51,-53,-56,-60,-60,-50,-61,-51,-53,-54,-55,-62,-55,-59,-54,-56
-24,-41,-40,-52,-44,-49,-52,-44,-59,-59,-76,-60,-52,-53,-54,-54,-62,-58,-60,-55,-57
-24,-41,-43,-49,-44,-49,-53,-45,-60,-58,-51,-60,-52,-53,-54,-53,-62,-57,-59,-54,-57
-27,-40,-44,-48,-44,-49,-53,-44,-59,-59,-51,-61,-52,-53,-54,-54,-62,-58,-60,-54,-56
-27,-36,-44,-48,-45,-49,-54,-45,-59,-58,-49,-60,-52,-53,-54,-54,-62,-55,-60,-54,-56
-23,-35,-45,-49,-44,-49,-51,-47,-60,-53,-50,-60,-76,-53,-52,-53,-62,-56,-59,-55,-56
-23,-35,-43,-49,-51,-51,-51,-46,-59,-56,-61,-60,-54,-53,-54,-52,-62,-56,-60,-55,-56
-23,-36,-44,-53,-52,-51,-52,-44,-59,-70,-51,-60,-52,-52,-54,-53,-54,-56,-58,-56,-56
-23,-36,-44,-52,-52,-51,-51,-46,-59,-53,-51,-60,-77,-53,-54,-54,-54,-55,-59,-55,-63
-27,-36,-43,-53,-51,-51,-52,-57,-59,-53,-51,-60,-52,-53,-54,-54,-54,-56,-61,-54,-56
-23,-36,-44,-57,-53,-51,-51,-46,-60,-53,-51,-59,-52,-52,-53,-53,-54,-55,-62,-56,-56
-23,-35,-43,-53,-52,-51,-51,-47,-55,-58,-51,-59,-52,-53,-54,-53,-54,-55,-63,-55,-56
-23,-36,-44,-53,-57,-51,-51,-47,-56,-53,-51,-59,-52,-52,-53,-54,-64,-55,-64,-55,-56
-22,-36,-44,-54,-50,-52,-52,-46,-60,-59,-51,-60,-52,-53,-54,-54,-64,-56,-64,-55,-57
-23,-39,-44,-53,-52,-51,-51,-46,-61,-60,-51,-67,-52,-53,-72,-55,-64,-56,-63,-54,-57
-23,-43,-44,-53,-52,-52,-51,-47,-59,-61,-51,-60,-52,-53,-54,-54,-64,-55,-59,-55,-57
-23,-40,-43,-53,-46,-53,-51,-46,-59,-63,-50,-60,-51,-54,-53,-54,-72,-56,-61,-56,-57
-22,-40,-44,-53,-46,-52,-51,-48,-60,-63,-51,-61,-51,-53,-53,-54,-64,-55,-59,-54,-57
-27,-41,-44,-57,-46,-52,-50,-47,-60,-63,-50,-61,-51,-53,-54,-54,-64,-55,-60,-55,-57
-26,-40,-44,-53,-45,-50,-51,-47,-54,-61,-51,-61,-51,-53,-54,-54,-63,-55,-64,-64,-57
-27,-40,-44,-48,-46,-50,-51,-43,-55,-60,-51,-60,-51,-52,-54,-54,-63,-55,-62,-55,-57
-22,-41,-44,-48,-52,-51,-52,-44,-60,-61,-51,-60,-52,-52,-53,-54,-64,-53,-63,-56,-56
-22,-36,-43,-48,-53,-54,-50,-44,-59,-61,-51,-56,-52,-74,-54,-54,-64,-53,-61,-55,-56
-23,-35,-43,-48,-52,-54,-51,-44,-60,-61,-51,-56,-51,-75,-55,-54,-64,-54,-62,-54,-56
-23,-36,-44,-49,-53,-52,-50,-44,-59,-61,-52,-56,-52,-51,-54,-54,-63,-53,-62,-54,-56
-26,-36,-45,-49,-54,-61,-51,-45,-58,-60,-50,-56,-51,-51,-54,-54,-63,-53,-60,-54,-56
-23,-35,-44,-49,-54,-50,-50,-47,-59,-60,-53,-56,-53,-53,-53,-54,-63,-56,-60,-54,-56
-23,-36,-45,-49,-55,-51,-50,-46,-60,-59,-51,-59,-52,-53,-54,-54,-63,-56,-60,-55,-57
-23,-36,-44,-49,-55,-50,-49,-46,-58,-59,-52,-60,-51,-52,-54,-54,-63,-55,-60,-55,-57
-23,-36,-44,-49,-54,-51,-50,-47,-61,-64,-50,-61,-52,-52,-54,-53,-63,-55,-60,-55,-56
-23,-36,-45,-53,-55,-50,-49,-47,-60,-59,-49,-60,-52,-53,-54,-54,-64,-55,-62,-56,-56
-24,-36,-45,-49,-55,-61,-50,-46,-60,-61,-61,-60,-51,-53,-54,-54,-62,-56,-62,-54,-56
-27,-43,-44,-49,-54,-54,-51,-47,-60,-64,-52,-59,-53,-54,-55,-54,-63,-54,-63,-54,-57
-28,-39,-43,-49,-54,-50,-49,-45,-60,-62,-50,-60,-53,-52,-55,-54,-63,-54,-62,-55,-56
-26,-39,-45,-49,-55,-58,-52,-46,-59,-65,-51,-60,-52,-52,-54,-53,-64,-54,-60,-55,-56
-27,-41,-44,-49,-55,-51,-52,-46,-61,-62,-49,-60,-52,-54,-54,-53,-63,-54,-60,-54,-56
-25,-33,-44,-53,-55,-51,-52,-46,-59,-63,-50,-60,-53,-53,-54,-54,-63,-54,-61,-55,-56
-26,-40,-44,-53,-55,-44,-52,-46,-59,-66,-50,-60,-52,-54,-54,-54,-63,-55,-59,-55,-57
-27,-40,-44,-53,-55,-45,-52,-46,-59,-61,-50,-60,-52,-51,-54,-53,-63,-59,-52,-54,-56
